source,target
10617,671276
10617,19704
10617,843884
671276,9260
671276,671812
671276,693942
671276,203709
671276,702472
671276,706680
671276,706040
9260,671546
9260,40104
9260,1241973
9260,93719
9260,2379393
9260,4992438
9260,19061
9260,706040
9260,226136
671546,9256
671546,48979
9256,671460
9256,9222
9256,9460
9256,683635
9256,14189
671460,694560
694560,671606
694560,9460
694560,9251
671606,24925
671606,671529
671606,671351
671606,85830
671606,694184
24925,671279
24925,9474
24925,13453
39192,9337
39192,9474
39192,25155
9337,9503
9337,37982
9337,37965
9337,16502
9337,42124
9337,13452
9337,11348
9337,157773
9337,9264
9337,51434
9337,681993
9337,9282
9337,705044
9337,671424
681993,694172
681993,31324
681993,718819
681993,686064
681993,29293
681993,687473
681993,671077
681993,214111
681993,43744
694172,99483
99483,694056
99483,342642
99483,99686
99483,9249
694056,695353
695353,695519
695519,695641
695519,9945
695519,688702
695641,693209
693209,537367
537367,9945
537367,9340
9945,695650
695650,671109
671109,694487
694487,691669
691669,567995
567995,690196
690196,23797
23797,30522
23797,15778
23797,15537
23797,9527
30522,689408
30522,11361
30522,37986
689408,683700
683700,694629
694629,689242
689242,693195
693195,694404
662608,20063
20063,19065
20063,712071
20063,157773
20063,994498
20063,203575
20063,20063
20063,709792
20063,692344
20063,1078807
20063,147717
20063,213114
20063,80987
20063,1504429
20063,1048017
20063,104338
20063,672178
20063,685994
19065,696167
19065,10406
19065,29293
696167,229700
696167,10759
696167,223547
696167,17833
696167,1020712
229700,43418
229700,200915
229700,9222
229700,17249
43418,691747
43418,91215
43418,133559
43418,11438
43418,24183
691747,10405
10405,221074
221074,91215
221074,15441
221074,724298
91215,32282
91215,133559
133559,9460
133559,15660
9460,22189
9460,713129
9460,9253
9460,671424
9460,695738
22189,125184
22189,15662
22189,25634
22189,27309
22189,1430227
125184,625152
125184,35446
125184,17004
125184,583004
125184,1663679
625152,33921
33921,102727
33921,671812
102727,249502
249502,447015
447015,692618
447015,37916
692618,160220
692618,17831
692618,2311738
160220,583165
160220,420900
160220,26333
160220,9220
160220,172349
160220,213114
160220,88066
160220,147717
160220,1052029
160220,26650
160220,34491
160220,27281
160220,99077
160220,174712
160220,14492
160220,10528
583165,31324
583165,28193
583165,43668
583165,9221
31324,34714
31324,22431
31324,4841422
31324,418985
31324,874485
31324,41937
31324,10526
31324,9475
31324,14929
31324,54767
31324,1464402
31324,226769
31324,903966
31324,672711
31324,671228
34714,3601162
34714,26791
34714,19267
3601162,61648
61648,3889355
3889355,1444931
3889355,1077271
3889355,9354
1444931,50478
50478,1306059
502435,12525
12525,873393
12525,765945
12525,1155927
12525,365878
12525,176471
71798,381605
71798,390916
71798,65254
71798,1155927
71798,600351
71798,19777
71798,12505
381605,156058
156058,66171
66171,66171
66171,737000
66171,224314
66171,719587
737000,93056
93056,24963
24963,23435
24963,85177
24963,25955
24963,72408
24963,9310
24963,24963
24963,472366
24963,949165
24963,798425
24963,725231
24963,269839
24963,164474
24963,590065
23435,12893
12893,408444
408444,80000
80000,37055
37055,488090
488090,43701
43701,70798
70798,729536
70798,627369
70798,527928
729536,608388
729536,232585
729536,178804
729536,229762
729536,435245
729536,274459
729536,729536
729536,898501
729536,243043
729536,683418
729536,473075
608388,232585
178804,438023
438023,1001227
1001227,229762
435245,507775
507775,274459
243043,683418
473075,340684
340684,2061845
340684,12821
340684,63622
2061845,28593
2061845,1008773
2061845,2062169
2061845,12821
28593,112016
28593,880812
28593,73864
28593,54945
112016,259789
112016,232061
112016,232733
12855,687824
687824,5237562
5237562,5237562
5237562,215208
215208,255633
255633,573680
573680,254485
254485,226463
226463,22370
22370,9436
22370,921870
13240,721470
721470,12579
12579,17645
12579,62464
12579,99639
12579,689248
12579,556746
12579,442514
12579,12535
12579,898057
12579,22479
12579,365404
12579,12821
12579,46995
12579,627369
12579,188198
12579,132977
12579,287974
12579,352635
12579,226986
12579,124493
12579,171045
12579,22499
12579,49307
17645,44672
17645,63342
17645,74195
17645,64682
17645,227232
44672,3946289
44672,61630
44672,86503
3946289,180169
180169,17165
17165,79117
17165,132709
1008773,739981
739981,161677
161677,172672
172672,507924
172672,316084
172672,520562
507924,12821
12821,12821
12821,12506
12821,124493
12821,1140908
12821,276014
12821,731109
12821,1240642
12821,207035
12821,210577
12821,506344
12821,306161
12821,543765
12821,398859
12821,463647
12821,933174
12821,72948
12821,28125
12821,83203
12821,38062
12821,627369
12821,377920
12821,1093863
12821,556746
12821,95281
12821,17051
12821,538600
12821,12535
12821,1015957
12821,12994
12821,12505
12821,482501
12821,365404
12821,29005
12821,717555
12821,23792
12821,389893
12821,383276
12821,326100
12821,22811
12821,682770
12821,398223
12821,12702
12821,164621
12821,28981
12821,101260
12821,62405
12506,124493
12506,1157179
12506,207035
12506,294127
12506,306161
12506,299850
12506,463288
12506,520880
12506,58085
12506,56243
12506,46763
12506,12529
124493,124493
124493,67880
124493,55726
124493,13137
124493,184089
124493,216084
124493,101260
124493,58382
124493,143250
276014,2062169
276014,317311
276014,411059
1365206,106840
1365206,68813
1365206,353107
106840,1147519
106840,27917
106840,361844
106840,539037
106840,474174
106840,292359
106840,144307
14470,12505
14470,54412
14470,109248
14470,163406
14470,9593
14470,707411
14470,36615
14470,863095
14470,14470
14470,583658
14470,263241
14470,991672
14470,810878
14470,24537
14470,44781
14470,896949
14470,40818
14470,1332344
14470,1190849
14470,390235
14470,1087918
14470,3089137
20918,24491
20918,22611
20918,75514
20918,99753
12505,1245384
12505,40392
12505,107377
12505,245767
12505,222997
12505,331426
12505,12505
12505,368446
12505,231022
12505,22831
12505,12802
12505,161000
12505,382731
12505,135103
12505,264273
12505,20437
12505,1327986
12505,1073096
12505,361642
12505,1268626
12505,3107154
12505,570702
12505,163416
1245384,893348
893348,62464
99639,1169713
1169713,1050474
1050474,420404
420404,1155482
1155482,1269654
1269654,204981
204981,1150798
1150798,1270104
1270104,354661
354661,420381
420381,56853
56853,993434
993434,897235
897235,420185
420185,173605
173605,908531
908531,1157179
210577,307740
210577,59678
506344,294127
506344,461504
506344,178035
294127,28111
294127,46995
543765,22418
22418,231817
231817,398859
12551,222001
222001,202735
202735,512508
512508,225806
225806,9670
225806,144584
225806,239289
9670,23372
9670,11102
9670,225602
23372,155042
23372,290680
23372,3486590
23372,2785999
23372,3769482
215957,102764
102764,556746
102764,898892
102764,1144292
556746,83043
556746,13076
556746,105168
556746,562447
556746,399286
83043,325992
72948,655680
655680,12819
12819,28125
12819,590289
12819,521371
12819,37036
12819,47073
28125,383029
28125,898892
83203,171045
83203,157129
83203,83615
83203,70943
83203,209122
38062,99492
99492,53713
99492,96720
13116,13361
13116,21553
880812,160882
160882,627369
160882,61631
160882,135998
627369,682770
627369,548832
13076,898205
13076,864730
13076,39399
13076,243146
13076,164072
13076,57764
13076,63301
13076,34219
13076,27824
898205,812520
898205,898057
95281,785336
95281,99253
95281,124578
785336,830720
830720,149897
149897,689248
149897,330045
149897,48499
105168,133502
133502,92508
133502,50039
133502,182719
92508,9306
9306,286778
9306,911413
9306,843273
286778,17604
17604,893970
893970,923680
923680,14398
14398,150926
14398,9184
14398,53133
150926,24637
24637,9184
9184,911413
9184,9193
9184,42270
9184,61841
843273,45537
45537,682691
682691,185680
185680,11780
11780,25372
25372,17051
538600,1035207
1035207,29067
29067,458830
29067,40754
29067,47758
29067,284300
29067,1504180
458830,442514
458830,196211
458830,75713
458830,541118
458830,399247
12535,812520
12535,717555
12535,717083
12535,443605
12535,317311
12535,1274495
12535,23733
1015957,861197
861197,12994
12994,15992
12994,29005
89775,292181
480648,690226
480648,1078807
929046,93719
93719,38000
93719,255878
38000,712071
38000,14492
38000,14491
38000,10745
38000,18565
38000,16281
38000,37156
38000,11888
157773,1078807
157773,1484958
157773,157773
994498,93562
93562,739525
93562,20843
93562,16358
93562,477660
739525,9433
215511,9453
9453,17208
9453,43933
9453,218695
9453,15593
9453,4889026
9453,75406
9453,700621
9453,225717
9453,53485
9453,364288
22865,759682
759682,718389
83290,694746
694746,443871
443871,976995
976995,710941
710941,949971
949971,161866
161866,163632
163632,163635
163635,163623
163623,40392
22479,787624
22479,88214
22479,118366
22479,64681
787624,61631
135998,112019
112019,157396
157396,124488
124488,83487
83487,365878
365878,607066
607066,765769
607066,11838
765769,765945
765945,12993
765945,124574
12993,512753
512753,13211
512753,527928
512753,474537
512753,312054
13211,482501
358270,475790
358270,36035
475790,167064
167064,55633
55633,12828
12828,196211
75713,15992
15992,23731
15992,119779
727698,113357
113357,10410
13611,14516
13611,2230188
13611,45788
14516,57955
57955,676177
57955,692344
57955,9222
57955,57955
57955,650049
57955,1427233
57955,17833
57955,220372
57955,54767
676177,692344
692344,285689
692344,83507
692344,709792
692344,692344
692344,9222
9229,285689
9229,9220
9229,672313
9229,671698
285689,11349
285689,1464402
83507,203575
709792,227135
709792,88356
709792,15653
709792,39473
709792,218398
713028,9222
9222,9224
9222,10305
9222,9243
9222,9226
9222,9221
9222,701133
9222,18565
9222,274133
9222,39473
9222,29293
9222,11358
9222,13075
9222,1272463
9222,3930630
9222,41891
9222,16455
9222,9249
9222,715052
9222,689421
9222,671665
9222,712839
9222,666364
9222,23120
9222,53485
9224,10305
10305,33487
10305,18565
10305,13950
10305,9220
10305,9302
9251,10676
9251,310677
9251,70822
9251,305008
9251,180328
9251,712658
9238,9245
9245,9239
9239,9299
658322,107377
717083,12571
12571,23792
23792,25369
23792,167249
23792,164621
389893,704531
704531,129309
129309,360979
360979,160793
160793,161780
161780,53706
53706,280891
280891,356756
356756,76544
76544,383276
383276,124574
383276,179227
326100,22811
22811,144928
22811,71960
22811,119062
22811,13048
548832,450366
450366,562127
562127,568709
568709,425657
425657,579497
579497,637578
637578,659909
659909,348916
348916,55733
55733,55733
55733,55191
55191,640183
640183,95319
640183,475902
640183,124568
95319,12191
95319,746631
12191,173911
173911,104439
104439,384197
384197,248666
248666,122503
122503,183846
183846,617896
617896,64343
64343,179738
179738,44092
44092,445711
44092,210691
44092,15451
445711,506797
506797,157249
157249,318399
318399,514015
514015,418242
418242,389065
389065,159256
159256,159263
159263,46730
46730,434885
46730,51688
434885,92085
80884,212298
212298,102561
102561,258577
258577,652477
652477,139375
139375,538144
538144,43409
43409,507320
507320,48496
48496,598200
48496,227969
48496,278039
598200,48497
48497,179870
179870,635362
635362,534873
534873,451909
451909,48498
48498,293343
48498,45349
48498,48499
293343,302791
302791,530561
530561,101818
101818,464449
101818,70848
101818,628089
464449,469438
469438,70848
628089,12482
12482,492223
12482,554344
554344,67627
67627,574500
574500,442099
442099,320743
442099,520976
442099,48713
320743,446857
446857,133474
133474,111023
111023,575735
575735,127955
127955,612652
612652,645719
645719,104489
104489,152769
104489,564640
152769,108942
108942,634908
634908,37525
37525,474183
474183,371173
371173,572103
572103,459276
572103,183116
183116,438209
438209,127346
127346,162002
162002,124580
124580,595774
595774,497702
497702,49675
49675,124574
124574,107072
179227,566624
179227,327122
179227,161797
566624,638791
638791,475902
124568,50042
50042,119102
119102,50039
182719,49758
49758,41713
41713,128439
41713,53698
41713,32881
128439,165777
165777,517285
517285,382963
382963,411182
411182,124511
124511,298380
298380,534420
534420,118707
118707,502305
502305,434194
434194,172161
172161,575097
575097,407298
407298,63041
63041,571713
571713,238950
238950,390528
390528,545286
545286,144548
144548,411143
411143,102632
102632,560886
560886,223674
223674,174608
174608,606305
606305,590289
521371,339262
339262,172532
172532,33366
172532,485432
172532,530346
33366,226005
33366,37036
33366,656979
226005,631553
631553,76345
76345,588944
588944,236996
236996,360301
360301,46599
46599,163887
163887,546229
546229,381947
381947,303045
303045,88004
88004,87994
87994,307462
307462,274206
274206,481355
481355,33871
33871,303363
303363,315487
315487,166237
166237,513319
513319,440651
440651,200881
144879,67980
67980,273251
67980,68644
67980,68249
273251,247998
247998,295650
295650,466259
466259,330722
330722,96977
96977,530326
530326,273990
530326,310008
530326,359231
273990,166245
166245,92725
92725,129884
129884,405479
405479,211068
211068,350795
350795,624542
624542,67247
67247,291901
67247,21553
291901,433586
433586,458923
458923,330819
330819,505890
505890,614236
614236,506143
506143,637884
637884,594245
594245,576833
576833,638676
638676,463788
463788,108907
108907,378048
378048,636806
636806,518325
636806,45946
45946,231271
231271,59679
59679,637714
637714,28111
46995,41853
46995,46988
527928,24075
527928,200301
474537,31779
31779,493062
493062,435352
435352,299146
299146,68308
68308,603300
603300,530492
530492,220596
220596,355915
355915,530522
530522,425186
425186,314496
314496,154030
154030,186389
186389,225150
225150,153899
153899,602751
602751,521373
521373,326478
326478,49718
49718,541118
399247,864730
864730,33283
864730,48271
39399,590361
39399,46728
39399,28542
590361,430863
430863,194959
194959,113855
113855,393014
393014,149490
149490,321755
321755,185492
185492,334515
334515,370807
370807,415799
415799,427308
427308,124528
124528,599009
599009,576893
576893,221180
221180,279685
279685,286922
286922,480356
480356,299850
520880,169924
169924,349641
349641,117067
117067,371485
371485,128313
128313,188217
188217,192182
192182,371666
371666,147124
147124,226700
226700,191667
191667,255148
255148,490419
490419,238340
238340,120817
120817,99253
124578,387801
387801,480889
480889,480953
480953,101721
101721,270506
270506,90469
90469,391139
391139,543982
543982,383029
383029,433106
383029,176409
299102,187665
187665,572794
572794,155658
155658,268515
268515,92128
92128,504997
504997,345943
345943,380769
380769,168859
168859,331842
331842,62327
62327,63544
63544,225071
225071,495479
495479,155650
155650,298864
298864,408142
408142,479563
479563,472498
472498,231890
231890,408688
408688,409451
409451,298562
298562,464044
464044,562447
399286,570315
570315,479802
479802,434656
434656,505751
505751,437962
437962,342288
342288,321345
321345,469654
321345,433396
321345,207491
469654,549368
549368,535213
535213,435441
435441,469142
469142,767470
767470,387856
387856,276260
276260,68528
68528,487090
487090,513493
513493,306263
306263,461435
461435,513497
513497,513497
513497,286383
286383,262885
262885,411633
411633,210659
210659,520177
520177,316084
520562,564864
564864,543694
543694,543694
543694,271849
232081,404612
404612,158589
158589,485432
485432,87922
485432,87925
87922,513544
513544,310008
359231,87925
530346,174421
174421,87932
87932,566329
87932,1426785
87932,2236109
566329,13657
13657,38011
38011,348512
348512,34132
34132,116379
116379,116379
116379,83569
116379,3225874
116379,570779
83569,418622
418622,293869
293869,492823
492823,160183
160183,165669
165669,162365
162365,313333
313333,184285
184285,389750
389750,262016
262016,555545
555545,214812
214812,166151
166151,239173
239173,517313
239173,21875
239173,239192
517313,464321
464321,486555
486555,464385
464385,239192
239192,109714
